data_reg_dt,displacement,enterprise,grade,mileage,modelname,rqno,year_oilprice
2026-06-08 12:00:23,1499,MINI,3,12.5,MINI Cooper five-door,441150918,1657668
2026-06-08 12:00:25,1995,BMW,2,15.7,BMW Active Tourer,441150920,1136608
2026-06-08 12:00:25,4663,벤츠,5,7.6,Mercedes-Maybach S500,441150926,2726428
2026-06-08 12:00:25,5980,벤츠,5,6.4,Mercedes-Maybach S600,441150930,3237633
2026-06-08 12:00:22,2359,기아,4,11.1,K7(YG) 2.4GDI (17인치타이어) (15),441150935,1866743
2026-06-08 12:00:25,2359,기아,4,10.8,K7(YG) 2.4GDI (18인치타이어) (15),441150936,1918597
2026-06-08 12:00:25,1998,GM,4,10.6,캐딜락 ATS,441150938,1954797
2026-06-08 12:00:25,2967,아우디,4,11.4,Q7 45 TDI quattro,441150942,1565329
2026-06-08 12:00:24,1998,GM,4,9.4,캐딜락 CTS AWD,441150943,2204346
2026-06-08 12:00:24,1991,벤츠,4,9.7,Mercedes-AMG CLA45 4Matic,441150945,2136170
2026-06-08 12:00:24,5461,벤츠,5,5.2,Mercedes-AMG G63,441150946,3984779
2026-06-08 12:00:25,3342,기아,4,9.7,K7(YG) 3.3GDI (19인치타이어) (15),441150949,2136170
2026-06-08 12:00:22,1999,재규어,2,13.8,재규어 XE 2.0D,441150953,1293098
2026-06-08 12:00:25,1999,재규어,4,10.3,재규어 XE 2.0T,441150954,2011733
2026-06-08 12:00:25,1618,르노코리아자동차(주),3,12.8,"SM6 1.6(17"" Tire)",441150957,1618816
2026-06-08 12:00:24,1997,르노코리아자동차(주),3,12,"SM6 2.0(18"" Tire)",441150960,1726738
2026-06-08 12:00:25,1998,르노코리아자동차(주),5,9.3,"SM6 2.0 LPLi(17"" Tire)",441150971,1275468
2026-06-08 12:00:25,1998,르노코리아자동차(주),5,9,"SM6 2.0 LPLi(18"" Tire)",441150972,1317983
2026-06-08 12:00:24,1598,닛산,2,13.8,NISSAN QASHQAI,441150973,1293098
2026-06-08 12:00:24,2959,기아,4,10.3,모하비 3.0 디젤 선택4WD 7인(유로6),441150979,1732500
2026-06-08 12:00:25,1991,벤츠,5,9.1,Mercedes-AMG GLA45 4Matic,441150980,2277016
2026-06-08 12:00:23,2959,기아,4,10.7,모하비 3.0 디젤 2WD 5인(유로6),441150984,1667734
2026-06-08 12:00:23,2959,기아,4,10.3,모하비 3.0 디젤 선택4WD 5인(유로6),441150988,1732500
2026-06-08 12:00:23,2959,기아,4,10.2,모하비 3.0 디젤 상시4WD 5인(유로6),441150990,1749485
2026-06-08 12:00:23,1560,푸조,1,18,Peugeot 2008 1.6 BlueHDi,441150995,991375
2026-06-08 12:00:24,1998,GM,4,10.6,캐딜락 ATS COUPE,441151002,1954797
2026-06-08 12:00:25,2967,아우디,3,12.1,A4 55 TDI quattro,441151022,1474773
2026-06-08 12:00:25,2157,케이지모빌리티,4,10.6,코란도 투리스모 9인승 2.2 4WD 7AT,441151025,1683467
2026-06-08 12:00:24,2157,케이지모빌리티,4,11.2,코란도 투리스모 11인승 2.2 2WD 7AT,441151026,1593281
2026-06-08 12:00:23,3496,포드,5,7.9,토러스SHO,441151027,2622892
2026-06-08 12:00:23,2157,케이지모빌리티,4,11.2,코란도 투리스모 9인승 2.2 2WD 7AT,441151028,1593281
2026-06-08 12:00:25,1969,볼보,2,14.6,볼보 V60D5,441151034,1222243
2026-06-08 12:00:24,5980,벤츠,5,6.4,Mercedes-AMG S65 Coupe,441151035,3237633
2026-06-08 12:00:25,5038,현대,5,7.2,"EQ900 5.0GDI AWD 리무진 4인(19""타이어) (15)",441151045,2877896
2026-06-08 12:00:25,1999,현대,803,23.8,쏘나타 2.0GDI 플러그인하이브리드,441151047,870624
2026-06-08 12:00:25,1499,BMW,803,19.1,i8 플러그인하이브리드,441151048,1084861
2026-06-08 12:00:25,1591,기아,3,12.3,K3 1.6GDI (5DR) (2016년형),441151053,1684622
2026-06-08 12:00:24,1591,기아,3,12.4,K3 1.6T-GDI 쿠페_7DCT (2016년형),441151055,1671036
2026-06-08 12:00:25,1991,벤츠,4,10.6,SLC200,441151057,1954797
2026-06-08 12:00:23,1798,토요타,1,21.9,토요타 PRIUS,441151061,946158
2026-06-08 12:00:23,3696,닛산,5,8.3,INFINITI QX50,441151069,2496488
2026-06-08 12:00:25,3456,토요타,3,12.8,렉서스 RX450h,441151070,1618816
2026-06-08 12:00:24,1999,재규어,2,14.2,재규어 XF 20d,441151114,1256673
2026-06-08 12:00:25,6262,페라리,5,4.9,페라리 F12tdf,441151115,4228745
2026-06-08 12:00:24,5204,람보르기니,5,6.6,Huracan LP580-2 Spyder,441151134,3139523
2026-06-08 12:00:23,1591,현대,4,11.5,"투싼(TL) 1.6T-GDI (17"" 타이어) (15)",441151162,1801813
2026-06-08 12:00:24,2400,볼보,3,12.6,볼보 S60CCD4 AWD,441151166,1416250
2026-06-08 12:00:25,2981,포르쉐,5,9.1,911 카레라 4S 카브리올레,441151168,2277016
2026-06-08 12:00:24,2981,포르쉐,4,9.4,911 카레라,441151174,2204346
2026-06-08 12:00:23,2993,랜드로버,4,10.8,레인지로버 3.0D 하이브리드,441151200,1652292
2026-06-08 12:00:24,5000,재규어,5,7.4,재규어 F-Type (5.0SC Convertibvle Project 7),441151205,2800115
2026-06-08 12:00:24,5980,벤츠,5,6.3,Mercedes-AMG S65 L,441151212,3289024
2026-06-08 12:00:25,1956,한국지엠,4,11.4,캡티바 2.0 디젤,441151223,1565329
2026-06-08 12:00:25,1956,한국지엠,3,11.8,캡티바 2.0 디젤,441151247,1512267
2026-06-08 12:00:25,1956,크라이슬러,3,12.2,FIAT 500X,441151248,1462684
2026-06-08 12:00:25,2987,벤츠,4,11.5,S350 d,441151257,1551717
2026-06-08 12:00:25,1999,기아,803,23,K5 2.0GDI 플러그인 하이브리드(15),441151258,900907
2026-06-08 12:00:23,2987,벤츠,3,11.6,S350 d L,441151261,1538341
2026-06-08 12:00:24,2987,벤츠,3,11.6,S350 d 4Matic L,441151263,1538341
2026-06-08 12:00:25,1998,한국지엠,4,10.8,말리부 2.0 TURBO,441151267,1918597
2026-06-08 12:00:25,1490,한국지엠,3,13,말리부 1.5 TURBO,441151268,1593912
2026-06-08 12:00:25,1490,한국지엠,3,12.5,말리부 1.5 TURBO,441151269,1657668
2026-06-08 12:00:25,1998,MINI,3,12.1,MINI Cooper S Convertible,441151271,1712467
2026-06-08 12:00:25,3800,포르쉐,5,7.9,911 터보 S 카브리올레,441151273,2622892
2026-06-08 12:00:25,1950,벤츠,2,15.1,E220 d,441151275,1181772
2026-06-08 12:00:25,1991,벤츠,4,10.8,E300,441151276,1918597
2026-06-08 12:00:25,1560,시트로엥,1,17,DS3 1.6 BlueHDi,441151278,1049691
2026-06-08 12:00:24,4969,토요타,5,7.6,렉서스 GS F,441151286,2726428
2026-06-08 12:00:23,1461,르노코리아자동차(주),1,16.4,"SM6 1.5 DIESEL(18"" Tire)",441151288,1088095
2026-06-08 12:00:25,1582,기아,2,15.2,"쏘울 1.6디젤 18""타이어(17MY)",441151296,1173997
2026-06-08 12:00:25,2993,BMW,3,12.1,BMW 740Ld xDrive,441151298,1474773
2026-06-08 12:00:25,5461,벤츠,5,6.4,Mercedes-AMG S63 4Matic Cabriolet,441151300,3237633
2026-06-08 12:00:25,3982,벤츠,5,7.9,Mercedes-AMG C63 Coupe,441151301,2622892
2026-06-08 12:00:24,3982,벤츠,5,7.5,Mercedes-AMG C63 S Coupe,441151302,2762780
2026-06-08 12:00:24,2967,아우디,4,11,A6 Allroad 40 TDI quattro,441151303,1622250
2026-06-08 12:00:25,1591,기아,4,11.5,"쏘울 1.6GDI 18""타이어 (17MY)",441151306,1801813
2026-06-08 12:00:24,0,현대,802,6.3,아이오닉 전기차,441151310,697381
2026-06-08 12:00:24,3649,GM,5,8.2,캐딜락 CT6,441151312,2526933
2026-06-08 12:00:23,3456,토요타,5,8.9,렉서스 GS350,441151313,2328185
2026-06-08 12:00:25,1582,기아,1,17.7,K3 1.6디젤(4DR) 7DCT_ISG (17''타이어),441151320,1008178
2026-06-08 12:00:25,3800,포르쉐,5,7.9,911 터보 S,441151321,2622892
2026-06-08 12:00:24,3800,포르쉐,5,7.9,911 터보 카브리올레,441151322,2622892
2026-06-08 12:00:23,3800,포르쉐,5,7.9,911 터보,441151323,2622892
2026-06-08 12:00:24,3649,GM,5,8.9,캐딜락 XT5,441151325,2328185
2026-06-08 12:00:24,2157,케이지모빌리티,4,11.4,코란도스포츠 2.2 6AT 2WD,441151332,1565329
2026-06-08 12:00:24,2157,케이지모빌리티,3,12.5,코란도스포츠 2.2 6MT 4WD,441151333,1427580
2026-06-08 12:00:24,2157,케이지모빌리티,3,12.9,코란도스포츠 2.2 6MT 2WD,441151334,1383314
2026-06-08 12:00:25,1560,시트로엥,2,14.5,DS4 Crossback 1.6 BlueHDi,441151336,1230672
2026-06-08 12:00:24,1984,아우디,3,13.3,A4 40 TFSI,441151337,1557959
2026-06-08 12:00:25,2998,BMW,4,9.7,BMW 740Li xDrive,441151340,2136170
2026-06-08 12:00:25,1988,포르쉐,4,9.4,718 박스터,441151342,2204346
2026-06-08 12:00:24,1991,벤츠,4,10.6,C200 Cabriolet,441151344,1954797
2026-06-08 12:00:24,1999,기아,4,9.6,K5(JF) 2.0LPI 6AT(ISG)_17MY (15),441151349,1235609
2026-06-08 12:00:24,1999,기아,4,9.4,K5(JF) 2.0LPI 6AT_17MY (15),441151350,1261899
2026-06-08 12:00:24,1999,기아,5,8.4,"카렌스 2.0LPI 16""타이어(17MY) (15)",441151353,1412125
2026-06-08 12:00:24,1999,기아,5,8,"카렌스 2.0LPI 18""타이어(17MY) (15)",441151354,1482731
2026-06-08 12:00:25,1969,볼보,1,16,볼보 V40D3,441151360,1115297
2026-06-08 12:00:25,1969,볼보,3,11.9,볼보 XC90D5 AWD,441151382,1499559
2026-06-08 12:00:24,3342,현대,5,8.9,"G80 3.3GDI AWD (18""타이어)",441151393,2328185
2026-06-08 12:00:24,1560,시트로엥,1,17.5,Citroen C4 Cactus 1.6 BlueHDi,441151395,1019700
2026-06-08 12:00:25,1582,현대,1,17.3,i30(PD) 1.6디젤_7DCT_ISG (15),441151396,1031488
2026-06-08 12:00:24,1353,현대,3,13,i30(PD) 1.4T-GDI_7DCT (15),441151398,1593912
2026-06-08 12:00:25,2143,벤츠,3,12.7,GLC250 d 4Matic,441151399,1405098
2026-06-08 12:00:25,1995,르노코리아자동차(주),3,11.7,"QM6 2.0 DIESEL(4WD 19"" Tire)",441151404,1525192
2026-06-08 12:00:24,1999,재규어,3,13.2,재규어 XF 20d,441151405,1351875
2026-06-08 12:00:22,2979,마세라티,5,6.4,마세라티 르반떼 S,441151412,3237633
2026-06-08 12:00:24,1560,푸조,1,16.7,Peugeot 208 1.6 BlueHDi,441151421,1068548
2026-06-08 12:00:25,2497,현대,4,9.6,포터 2.5디젤 장축 표준캡(유로6) (15),441151425,1858828
2026-06-08 12:00:23,2497,현대,5,8.9,포터 2.5디젤 초장축 슈퍼캡(유로6) (15),441151428,2005028
2026-06-08 12:00:23,2497,기아,4,9.6,봉고 1t 초장축 슈퍼캡(유로6) (15),441151433,1858828
2026-06-08 12:00:25,2497,기아,5,8.8,봉고 1t 4WD 더블캡(유로6) (15),441151439,2027813
2026-06-08 12:00:24,3342,현대,4,9.7,"아슬란 3.3GDI 8AT (18""타이어) (15)",441151446,2136170
2026-06-08 12:00:25,3342,현대,4,9.6,"아슬란 3.3GDI 8AT (19""타이어) (15)",441151447,2158422
2026-06-08 12:00:24,2497,현대,4,9.6,포터 2.5디젤 장축 슈퍼캡(유로6) (15),441151448,1858828
2026-06-08 12:00:25,2497,현대,4,9.4,포터 2.5디젤 장축 더블캡(유로6) (15),441151450,1898378
2026-06-08 12:00:25,2497,현대,5,8.9,포터 2.5디젤 장축 표준캡(유로6) (15),441151451,2005028
2026-06-08 12:00:25,2497,현대,5,8.9,포터 2.5디젤 장축 슈퍼캡(유로6) (15),441151452,2005028
2026-06-08 12:00:25,2497,현대,5,8.9,포터 2.5디젤 초장축 표준캡(유로6) (15),441151453,2005028
2026-06-08 12:00:25,2497,현대,5,8.6,포터 2.5디젤 장축 더블캡(유로6) (15),441151454,2074971
2026-06-08 12:00:25,2497,현대,5,8.8,포터 2.5디젤 4WD 표준캡(유로6) (15),441151455,2027813
2026-06-08 12:00:25,2497,기아,4,9.6,봉고 1t 장축 슈퍼캡(유로6) (15),441151456,1858828
2026-06-08 12:00:24,2497,기아,5,8.8,봉고 1t 4WD 표준캡(유로6) (15),441151463,2027813
2026-06-08 12:00:25,1995,BMW,2,15.3,BMW Active Tourer,441151471,1166324
2026-06-08 12:00:23,1991,벤츠,4,10.6,CLA250 4Matic,441151472,1954797
2026-06-08 12:00:23,2993,BMW,4,11.2,BMW 740d xDrive,441151481,1593281
2026-06-08 12:00:23,2979,마세라티,5,7.4,마세라티 기블리 S Q4,441151482,2800115
2026-06-08 12:00:23,2184,크라이슬러,3,12.3,짚 체로키 2.2,441151484,1450793
2026-06-08 12:00:24,1998,MINI,3,12.6,MINI Cooper S,441151487,1644512
2026-06-08 12:00:23,2979,마세라티,5,7.4,마세라티 콰트로포르테 S Q4,441151489,2800115
2026-06-08 12:00:23,2993,BMW,3,11.9,BMW 730d xDrive,441151505,1499559
2026-06-08 12:00:25,1991,닛산,4,11.1,INFINITI Q30,441151507,1866743
2026-06-08 12:00:23,2776,크라이슬러,5,8.3,짚 랭글러 2.8 루비콘,441151509,2149970
2026-06-08 12:00:25,1969,볼보,3,13.2,볼보 S90D5 AWD,441151531,1351875
2026-06-08 12:00:23,3993,벤틀리,5,6.7,Flying Spur V8 S,441151532,3092664
2026-06-08 12:00:24,5461,벤츠,5,6.2,Mercedes-AMG GLE63 S 4Matic Coupe,441151534,3342073
2026-06-08 12:00:23,2996,벤츠,5,9,E400 4Matic,441151542,2302317
2026-06-08 12:00:23,1999,랜드로버,4,11,디스커버리 스포츠 2.0D,441151547,1622250
2026-06-08 12:00:25,2494,토요타,2,15.4,토요타 CAMRY Hybrid LE,441151551,1345510
2026-06-08 12:00:23,2199,현대,3,12.5,맥스크루즈 2.2디젤 2WD 6인(8AT) (15),441151554,1427580
2026-06-08 12:00:23,2199,현대,4,11.3,맥스크루즈 2.2디젤 4WD 6인(8AT) (15),441151555,1579181
2026-06-08 12:00:23,2199,현대,2,14.8,"그랜저 2.2디젤 8AT (17""타이어) (15)",441151558,1205726
2026-06-08 12:00:23,2199,현대,2,14.3,"그랜저 2.2디젤 8AT (18""타이어) (15)",441151559,1247885
2026-06-08 12:00:23,2359,현대,4,11.2,"그랜저 2.4GDI (17""타이어) (15)",441151561,1850076
2026-06-08 12:00:25,2359,현대,4,10.8,"그랜저 2.4GDI (19""타이어) (15)",441151563,1918597
2026-06-08 12:00:23,2999,현대,4,10.1,"그랜저 3.0GDI 8AT (18""타이어) (15)",441151564,2051569
2026-06-08 12:00:23,3456,토요타,5,8.6,토요타 SIENNA(2WD),441151568,2409401
2026-06-08 12:00:25,2987,벤츠,5,7.7,G350 d,441151572,2317500
2026-06-08 12:00:23,2995,재규어,5,9.2,재규어 F-Type (3.0SC CONV),441151573,2252266
2026-06-08 12:00:23,2995,재규어,5,8.6,재규어 F-TYPE (3.0SC COUPE S),441151574,2409401
2026-06-08 12:00:25,998,기아,000,15.4,모닝(JA) 1.0가솔린 (15),441151577,1345510
2026-06-08 12:00:23,998,기아,000,16,모닝(JA) 1.0가솔린 (15),441151578,1295053
2026-06-08 12:00:23,2497,기아,5,8.5,봉고 덤프 4WD 슈퍼캡(유로6) (15),441151579,2099382
2026-06-08 12:00:23,3456,토요타,5,8.2,토요타 SIENNA(4WD),441151584,2526933
2026-06-08 12:00:23,2956,포드,5,7.5,Lincoln Town-Continental 3.0 AWD,441151586,2762780
2026-06-08 12:00:25,1997,포드,3,12.4,Kuga 2.0 AWD,441151595,1439093
2026-06-08 12:00:23,4663,벤츠,5,7.6,S500 4Matic L,441151612,2726428
2026-06-08 12:00:24,2157,케이지모빌리티,2,13.8,코란도C 2.2 디젤 6MT AWD,441151616,1293098
2026-06-08 12:00:24,2157,케이지모빌리티,2,14.3,코란도C 2.2 디젤 6MT 2WD,441151617,1247885
2026-06-08 12:00:25,998,기아,000,15.3,모닝(JA) 1.0가솔린_밴형 (16인치 타이어) (15),441151623,1354304
2026-06-08 12:00:25,0,한국지엠,2,5.5,CHEVROLET BOLT EV,441151628,798818
2026-06-08 12:00:25,1399,한국지엠,3,12.8,크루즈 1.4 터보,441151632,1618816
2026-06-08 12:00:22,2143,벤츠,3,12.4,GLC250 d 4Matic Coupe,441151637,1439093
2026-06-08 12:00:22,2143,벤츠,3,12.9,GLC220 d 4Matic Coupe,441151638,1383314
2026-06-08 12:00:22,1685,현대,2,15.4,i40 1.7디젤_7DCT ISG (Wagon_16인치 타이어) (15),441151639,1158750
2026-06-08 12:00:23,6592,롤스로이스,5,5.8,Rolls-Royce Ghost EWB,441151646,3572560
2026-06-08 12:00:23,1999,현대,4,11.3,i40 2.0GDI (Sedan_16인치 타이어) (15),441151647,1833704
2026-06-08 12:00:23,6592,롤스로이스,5,5.7,Rolls-Royce Dawn,441151652,3635237
2026-06-08 12:00:22,6262,페라리,5,5.6,페라리 LaFerrari Aperta,441151653,3700152
2026-06-08 12:00:24,2993,랜드로버,4,10.7,레인지로버 스포츠 3.0D,441151660,1667734
2026-06-08 12:00:23,1560,푸조,2,15.3,Peugeot 308 1.6 BlueHDi,441151661,1166324
2026-06-08 12:00:23,1560,푸조,3,13.7,Peugeot 508SW 1.6 BlueHDi,441151662,1302536
2026-06-08 12:00:24,2359,기아,4,11,K7(YG) 2.4GDI 17MY (18인치타이어) (15),441151668,1883714
2026-06-08 12:00:25,1999,랜드로버,3,11.8,디스커버리 스포츠 2.0D,441151669,1512267
2026-06-08 12:00:24,2359,기아,4,10.6,K7(YG) 2.4GDI 17MY (19인치타이어) (15),441151670,1954797
2026-06-08 12:00:23,1995,BMW,2,14,BMW 520d,441151673,1274625
2026-06-08 12:00:24,1998,BMW,4,11.2,BMW 530i,441151674,1850076
2026-06-08 12:00:25,1798,토요타,803,30.6,토요타 Prius Prime,441151676,677152
2026-06-08 12:00:25,1998,현대,5,9.3,싼타페 2.0T-GDI 2WD 7인 (15),441151679,2228048
2026-06-08 12:00:25,1998,현대,5,9.3,싼타페 2.0T-GDI 2WD 5인 (15),441151681,2228048
2026-06-08 12:00:25,1998,기아,5,8.2,쏘렌토 2.0T-GDI 4WD 5인 (15),441151686,2526933
2026-06-08 12:00:24,1999,기아,4,10.3,"스포티지 2.0MPI(18""타이어) (15)",441151688,2011733
2026-06-08 12:00:25,2776,크라이슬러,5,8.2,짚 랭글러 2.8 사하라,441151689,2176189
2026-06-08 12:00:23,2400,볼보,3,12.1,볼보 V60CCD4 AWD,441151690,1474773
2026-06-08 12:00:24,2400,볼보,3,12.1,볼보 S60CCD4 AWD,441151692,1474773
2026-06-08 12:00:23,1991,벤츠,4,11.3,"C200 4Matic (17"", 18"", 19"" Tire)",441151704,1833704
2026-06-08 12:00:25,1991,벤츠,4,10.9,C200 Coupe,441151707,1900995
2026-06-08 12:00:25,1995,현대,4,11.3,"싼타페 2.0디젤 4WD ISG 7인(19""타이어) (15)",441151714,1579181
2026-06-08 12:00:25,2993,BMW,4,10.5,BMW X5 xDrive30d,441151718,1699500
2026-06-08 12:00:25,1995,현대,4,11.3,"싼타페 2.0디젤 4WD ISG 5인(19""타이어) (15)",441151724,1579181
2026-06-08 12:00:24,2199,현대,4,11.2,"싼타페 2.2디젤 4WD ISG 5인(19""타이어) (15)",441151725,1593281
2026-06-08 12:00:24,1685,현대,1,16.1,"쏘나타(LF) 1.7디젤 개조차 7DCT (16"" 타이어) (15)",441151726,1108370
2026-06-08 12:00:24,1685,현대,2,15.9,"쏘나타(LF) 1.7디젤 개조차 7DCT (17"" 타이어) (15)",441151727,1122311
2026-06-08 12:00:24,1685,현대,2,15.6,"쏘나타(LF) 1.7디젤 개조차 7DCT (18"" 타이어) (15)",441151728,1143894
2026-06-08 12:00:23,1998,BMW,4,10.8,MINI Cooper S Countryman ALL4,441151730,1918597
2026-06-08 12:00:23,1998,BMW,4,11.1,MINI Cooper S Countryman,441151731,1866743
2026-06-08 12:00:23,1998,BMW,4,10.4,BMW 530i xDrive,441151732,1992389
2026-06-08 12:00:23,1685,기아,2,15.2,"카렌스 1.7 디젤 5인 ISG(16""타이어) (15)",441151734,1173997
2026-06-08 12:00:23,2993,BMW,3,13.5,BMW 530d,441151741,1321833
2026-06-08 12:00:25,1998,현대,4,10.7,쏘나타(LF)개조차 2.0T-GDI (15),441151748,1936528
2026-06-08 12:00:24,1999,현대,4,9.5,쏘나타(LF)개조차 2.0LPI AT (15),441151749,1248616
2026-06-08 12:00:23,0,테슬라코리아 유한회사,802,3.9,Model S 90D,441151755,1126538
2026-06-08 12:00:25,3604,크라이슬러,5,9,300C,441151757,2302317
2026-06-08 12:00:24,1995,BMW,2,14.8,BMW Active Tourer,441151760,1205726
2026-06-08 12:00:25,1591,기아,4,11.3,"쏘울 1.6GDI (16""타이어) (15)",441151761,1833704
2026-06-08 12:00:25,1999,현대,3,12,"쏘나타(LF) 2.0CVVL 개조차 (17"" 타이어) (15)",441151763,1726738
2026-06-08 12:00:23,1580,기아,803,25.9,니로(DE) 1.6GDI 플러그인 하이브리드_6DCT (15),441151765,800033
2026-06-08 12:00:25,2993,BMW,4,9.5,BMW X5 M50d,441151766,1878395
2026-06-08 12:00:25,2993,BMW,4,10.4,BMW X5 xDrive40d,441151767,1715841
2026-06-08 12:00:23,2993,BMW,4,10.4,BMW X6 xDrive40d,441151768,1715841
2026-06-08 12:00:25,1997,BMW,4,11.1,BMW 420i Gran Coupe,441151770,1866743
2026-06-08 12:00:23,1995,BMW,4,11.4,BMW X4 xDrive20d,441151771,1565329
2026-06-08 12:00:23,1999,현대,3,12.3,"쏘나타(LF) 2.0CVVL 개조차 (16"" 타이어) (15)",441151777,1684622
2026-06-08 12:00:23,1995,BMW,2,14.1,MINI Cooper SD Countryman,441151778,1265585
2026-06-08 12:00:23,1591,현대,3,12.3,"쏘나타(LF) 1.6T-GDI 개조차 (18"" 타이어) (15)",441151782,1684622
2026-06-08 12:00:11,2497,현대,5,8.3,그랜드 스타렉스 2.5디젤 리무진 2WD (15),441151891,2149970
2026-06-08 12:00:11,2497,현대,5,7.8,그랜드 스타렉스 2.5디젤 리무진 4WD (15),441151892,2287788
2026-06-08 12:00:10,0,기아,802,5.2,쏘울 전기차(18MY),441151893,844904
2026-06-08 12:00:10,1461,르노코리아자동차(주),1,17.3,QM3 1.5 DIESEL,441151895,1031488
2026-06-08 12:00:25,1362,한국지엠,3,13.6,아베오 1.4 HB MT,441151898,1523592
2026-06-08 12:00:20,1362,한국지엠,2,13.8,아베오 1.4 NB MT,441151900,1501511
2026-06-08 12:00:12,1998,토요타,4,11,토요타 86 MT,441151902,1883714
2026-06-08 12:00:24,5000,랜드로버,5,6.4,레인지로버 5.0SC SVA Dynamic,441151903,3237633
2026-06-08 12:00:23,1998,토요타,4,11,토요타 86 AT,441151904,1883714
2026-06-08 12:00:14,1969,볼보,2,15.2,볼보 S60D3,441151907,1173997
2026-06-08 12:00:11,1969,볼보,2,15.2,볼보 V40D3,441151911,1173997
2026-06-08 12:00:23,1969,볼보,2,14.7,볼보 V60D4,441151914,1213929
2026-06-08 12:00:12,1995,BMW,2,14.2,BMW 320d Gran Turismo,441151917,1256673
2026-06-08 12:00:10,796,한국지엠,000,8.6,라보롱카고,441151921,1379285
2026-06-08 12:00:24,1461,르노코리아자동차(주),1,17.7,CLIO,441151923,1008178
2026-06-08 12:00:20,2143,벤츠,3,13,CLS250 d 4Matic,441151927,1372673
2026-06-08 12:00:20,2199,기아,2,14.5,스팅어 2.2디젤 2WD_18인치 타이어 (15),441151929,1230672
2026-06-08 12:00:11,1998,기아,4,10.4,스팅어 2.0T-GDI 2WD_18인치 타이어 (15),441151934,1992389
2026-06-08 12:00:25,1998,기아,4,9.6,스팅어 2.0T-GDI AWD_18인치 타이어 (15),441151936,2158422
2026-06-08 12:00:25,1998,기아,4,9.4,스팅어 2.0T-GDI AWD_19인치 타이어 (15),441151937,2204346
2026-06-08 12:00:25,3342,기아,5,8.4,스팅어 3.3T-GDI AWD_19인치 타이어 (15),441151939,2466768
2026-06-08 12:00:13,1969,볼보,2,15.2,볼보 V40D4,441151941,1173997
2026-06-08 12:00:10,1499,BMW,3,11.9,MINI Cooper Convertible,441151943,1741248
2026-06-08 12:00:24,3342,기아,5,8.6,"K9 3.3GDI (19"" 타이어) (15)",441151946,2409401
2026-06-08 12:00:25,3778,기아,5,8.4,"K9 3.8GDI (19"" 타이어) (15)",441151947,2466768
2026-06-08 12:00:22,5038,기아,5,7.2,"K9 5.0GDI (19"" 타이어) (15)",441151948,2877896
2026-06-08 12:00:24,3456,토요타,3,12.7,렉서스 GS450h,441151951,1631563
2026-06-08 12:00:14,2494,토요타,3,12,렉서스 NX300h,441151953,1726738
2026-06-08 12:00:21,1591,현대,3,12.7,벨로스터 1.6GDI_6DCT (15),441151955,1631563
2026-06-08 12:00:14,1591,현대,3,11.8,벨로스터 1.6GDI (15),441151956,1756004
