BRCD_NO,PRDT_NM,CMPNY_NM,PRDLST_REPORT_NO,PRDLST_NM,HRNK_PRDLST_NM,HTRK_PRDLST_NM,LAST_UPDT_DTM
8809208680951,중외신약 유판씨 미니 과립 10포,(주)유유헬스케어,2003039501985,기타가공품,기타식품류,가공식품,2015-01-22 11:12:12.0
8809392850000,개똥쑥30포,태백고원영농조합,201303910721,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809333798873,메밀팜식품 메밀쌀 1kg,메밀팜식품,2005039701129,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8807491001767,찹쌀가루1kg,우리집농장,19970397057105,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809360890021,황태제사포중,광명물산,199403860812,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809360890038,황태제사포대,광명물산,199403860812,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809360890014,황태제사포소,광명물산,199403860812,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809295300084,(주)예우당에프에스 치킨양념소스(매운맛) 10kg,(주)예우당에프에스,2008044505657,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809295300107,(주)예우당에프에스 치킨양념소스(매운맛) 2.1kg,(주)예우당에프에스,2008044505657,소스,소스류,가공식품,2015-01-22 11:12:12.0
8801007052489,해찬들 태양초 골드 고추장 900g 파우치,씨제이제일제당(주),200204640882,고추장,장류,가공식품,2015-01-22 11:12:12.0
8801007052380,해찬들 태양초 골드 고추장 340g 튜브,씨제이제일제당(주),200204640882,고추장,장류,가공식품,2015-01-22 11:12:12.0
8809117760423,(주)씨엔에스푸드시스템 미즈네야들야들핫도그 50g*5ea,(주)씨엔에스푸드시스템,20030435223138,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809325211076,네오스무디홍시,(주)흥국에프엔비,2011044529222,과.채가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809117760430,(주)씨엔에스푸드시스템 미즈네어니언핫도그 50g*5ea,(주)씨엔에스푸드시스템,20030435223139,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809117760560,(주)씨엔에스푸드시스템 한입미니핫도그 72g,(주)씨엔에스푸드시스템,20030435223141,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809117760478,(주)씨엔에스푸드시스템 한입미니핫도그 500g,(주)씨엔에스푸드시스템,20030435223141,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809117760461,(주)씨엔에스푸드시스템 한입미니핫도그 1kg,(주)씨엔에스푸드시스템,20030435223141,빵류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809117760546,(주)씨엔에스푸드시스템 린찐)칠리소스 150g,(주)씨엔에스푸드시스템,20030435223142,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809214405159,해바라기씨초코볼 500G x 1EA,(주)삼광식품,1973044300349,초콜릿가공품,초콜릿류,가공식품,2015-01-22 11:12:12.0
8809214405142,해바라기씨초코볼 20G x 1EA,(주)삼광식품,1973044300349,초콜릿가공품,초콜릿류,가공식품,2015-01-22 11:12:12.0
8801047584018,(주)동원F&B 양반 아삭김치 3500G x 1EA,(주)동원에프앤비,19950443119121,김치,김치류,가공식품,2015-01-22 11:12:12.0
8801047584025,(주)동원F&B 양반 아삭김치 1800G x 1EA,(주)동원에프앤비,19950443119121,김치,김치류,가공식품,2015-01-22 11:12:12.0
8801047584032,(주)동원F&B 양반 아삭김치 1000G x 1EA,(주)동원에프앤비,19950443119121,김치,김치류,가공식품,2015-01-22 11:12:12.0
8809295300046,(주)예우당에프에스 주물럭양념소스 150g,(주)예우당에프에스,2008044505655,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809295300459,(주)예우당에프에스 떡볶이양념소스 150g 40EA,(주)예우당에프에스,2008044505656,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809295300251,(주)예우당에프에스 떡볶이소스 5kg,(주)예우당에프에스,2008044505656,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809295300121,(주)예우당에프에스 떡볶이소스 10kg,(주)예우당에프에스,2008044505656,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809295300008,(주)예우당에프에스 떡볶이양념소스 150g,(주)예우당에프에스,2008044505656,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809295300244,(주)예우당에프에스 떡볶이소스 2kg,(주)예우당에프에스,2008044505656,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809360890052,황태제사포왕,광명물산,199403860812,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809360890045,황태제사포특,광명물산,199403860812,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8802988000018,동보황태채 300G,동보물산,199303861601,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8802988000025,동보황태채 100G,동보물산,199303861601,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8802988000179,설원황태채 100G,동보물산,199303861602,건어포,건포류,가공식품,2015-01-22 11:12:12.0
8808407293023,동해식품 보물단지 3kg 된장,동해식품,197303860081,된장,장류,가공식품,2015-01-22 11:12:12.0
8809306930279,백진미180g,주문수산,2000038639512,조미건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809306930286,홍진미180g,주문수산,2000038639513,조미건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809306930200,참맛숯불구이오징어,주문수산,2000038639514,조미건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809306930187,참맛숯불구이,주문수산,2000038639514,조미건어포,건포류,가공식품,2015-01-22 11:12:12.0
8809185278837,교동약과,(주)교동씨엠,199903863358,과자,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809011832301,홈플러스 좋은상품 알탕,참맛나라,20010199365137,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809011832318,홈플러스 좋은상품 해물탕,참맛나라,20010199365138,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809212400019,토종오가피천마골드,무주덕유산반딧골영농조합법인,2002049600413,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809187890389,에이치씨바이오텍 에버가닉 함초소금 350G x 1EA,(주)에이치씨바이오텍,201305210028,가공소금,식염,가공식품,2015-01-22 11:12:12.0
8809187890594,에이치씨바이오텍 에버가닉 함초소금 200G x 1EA,(주)에이치씨바이오텍,201305210028,가공소금,식염,가공식품,2015-01-22 11:12:12.0
8809187890815,(주)에이치씨바이오텍 에버가닉 함초소금 지퍼팩 350G,(주)에이치씨바이오텍,201305210028,가공소금,식염,가공식품,2015-01-22 11:12:12.0
8809371955016,GNC물산 PREMIUM 까도 물조림 전복 475g (캔/국내용),(주)지엔씨물산,201105291288,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371953012,GNC물산 PREMIUM 까도 물조림 전복 100g (작은병),(주)지엔씨물산,201105291288,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371952015,GNC물산 PREMIUM 까도 물조림 전복 110g (중간병),(주)지엔씨물산,201105291288,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371951018,GNC물산 PREMIUM 까도 물조림 전복 165g (큰병),(주)지엔씨물산,201105291288,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371956013,GNC물산 PREMIUM 까도 물조림 전복 475g (캔/수출용),(주)지엔씨물산,201105291288,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371953210,GNC물산 PREMIUM 까도 삼(蔘)조림 전복 100g (작은병),(주)지엔씨물산,201105291289,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371955214,GNC물산 PREMIUM 까도 삼(蔘)조림 전복 475g (캔/국내용),(주)지엔씨물산,201105291289,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371952213,GNC물산 PREMIUM 까도 삼(蔘)조림 전복 110g (중간병),(주)지엔씨물산,201105291289,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371951216,GNC물산 PREMIUM 까도 삼(蔘)조림 전복 165g (큰병),(주)지엔씨물산,201105291289,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371956211,GNC물산 PREMIUM 까도 삼(蔘)조림 전복 475g (캔/수출용),(주)지엔씨물산,201105291289,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371953418,GNC물산 PREMIUM 까도 해조조림 전복 100g (작은병),(주)지엔씨물산,2011052912810,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371955412,GNC물산 PREMIUM 까도 해조조림 전복 475g (캔/국내용),(주)지엔씨물산,2011052912810,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371952411,GNC물산 PREMIUM 까도 해조조림 전복 110g (중간병),(주)지엔씨물산,2011052912810,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371951414,GNC물산 PREMIUM 까도 해조조림 전복 165g (큰병),(주)지엔씨물산,2011052912810,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371956419,GNC물산 PREMIUM 까도 해조조림 전복 475g (캔/수출용),(주)지엔씨물산,2011052912810,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371953616,GNC물산 PREMIUM 까도 장조림 전복 100g (작은병),(주)지엔씨물산,2011052912811,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371952619,GNC물산 PREMIUM 까도 장조림 전복 110g (중간병),(주)지엔씨물산,2011052912811,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371951612,GNC물산 PREMIUM 까도 장조림 전복 165g (큰병),(주)지엔씨물산,2011052912811,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371956617,GNC물산 PREMIUM 까도 장조림 전복 475g (캔/수출용),(주)지엔씨물산,2011052912811,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809371955610,GNC물산 PREMIUM 까도 장조림 전복 475g (캔/국내용),(주)지엔씨물산,2011052912811,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809355550015,전복미가 영어조합법인 웰빙전복장조림 1kg,전복미가영어조합법인,201205290191,조림류,절임류 또는 조림류,가공식품,2015-01-22 11:12:12.0
8809273324095,(신)조미김 (15g),장흥무산김(주),201105210791,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809273324019,(신)조미김 (28g),장흥무산김(주),201105210791,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809273324033,(신)삼단도시락,장흥무산김(주),201105210792,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809273324101,(신) 8P도시락,장흥무산김(주),201105210792,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809273324057,(신)16P도시락,장흥무산김(주),201105210792,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809273324088,미니도시락(2g) CU,장흥무산김(주),201105210793,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809273324071,미니도시락(2g),장흥무산김(주),201105210793,조미김,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809273324064,(신)구운김 (10g),장흥무산김(주),201105210794,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809273324026,(신)구운김 (20g),장흥무산김(주),201105210794,기타 수산물가공품,수산가공식품류,가공식품,2015-01-22 11:12:12.0
8809324330020,봉순이식품 멸치액젓 5000G x 1EA,봉순이식품,199406122262,액젓,젓갈류,가공식품,2015-01-22 11:12:12.0
8809324330013,봉순이식품 멸치액젓 10000G x 1EA,봉순이식품,199406122262,액젓,젓갈류,가공식품,2015-01-22 11:12:12.0
8809083875121,제이앤푸드 홈플러스 좋은상품 통알곡 옥수수차 1000G,(주)제이앤푸드,20020372153380,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809083873370,(주)제이앤 푸드 초이스엘 초이스엘주전자용100%국내산옥수수차 300G,(주)제이앤푸드,20020372153279,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809083873363,(주)제이앤푸드 초이스엘 초이스엘주전자용100%국내산보리차 300G,(주)제이앤푸드,20020372153278,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809083873356,(주)제이앤푸드 초이스엘 초이스엘주전자용결명자차 240G,(주)제이앤푸드,20020372153277,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809083873400,(주)제이앤푸드 초이스엘 초이스엘알곡결명자차 500G,(주)제이앤푸드,20020372153276,침출차,다류,가공식품,2015-01-22 11:12:12.0
8809083873004,(주)제이앤푸드 티샘 콘플레이크 가득한 순(純)천마차 20G x 90EA,(주)제이앤푸드,20020372153273,고형차,다류,가공식품,2015-01-22 11:12:12.0
8809083872557,(주)제이앤푸드 티샘 콘플레이크 가득한 순(純)천마차 20G x 40EA,(주)제이앤푸드,20020372153273,고형차,다류,가공식품,2015-01-22 11:12:12.0
8803861000422,경포대영어조합법인 야생블루베리농축겔 15G x 10EA,경포대영어조합법인,1997038635538,과.채가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803861000477,경포대영어조합법인 야생블루베리농축겔 15G x 60EA,경포대영어조합법인,1997038635538,과.채가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8803861000446,경포대영어조합법인 와일드블루베리진액 70 x 10EA,경포대영어조합법인,1997038635539,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8803861000460,경포대영어조합법인 야생블루베리진액 70G x 30EA,경포대영어조합법인,1997038635539,과.채음료,과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8809396220021,홍천6년근인삼 홍삼순액 80ml 15포,농업회사법인홍천6년근인삼(주),201103940691,인삼.홍삼음료,음료류,가공식품,2015-01-22 11:12:12.0
8809396220014,홍천6년근인삼 홍삼순액 80ml 30포,농업회사법인홍천6년근인삼(주),201103940691,인삼.홍삼음료,음료류,가공식품,2015-01-22 11:12:12.0
8809396220007,홍천6년근인삼 홍삼순액 80ml 60포,농업회사법인홍천6년근인삼(주),201103940691,인삼.홍삼음료,음료류,가공식품,2015-01-22 11:12:12.0
8809151140069,구수한 끓여먹는 누룽지 600g,(주)세준에프앤비,2004039415814,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809151140052,구수한 끓여먹는 누룽지 2.9kg,(주)세준에프앤비,2004039415814,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809151140045,구수한 끓여먹는 누룽지 1kg,(주)세준에프앤비,2004039415814,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809151140038,구수한 끓여먹는 누룽지 4kg,(주)세준에프앤비,2004039415814,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
